,id,user_id,phone_no,country,ratings,number_of_reviews,number_of_customers,years_of_experience,type_of_consultant,date_of_birth,approved,first_name,last_name,lat,long
500,501,2,9999999999,SAX,3.75,56,56,3,Doctor,2021-03-26,False,Knox,MCBRIDE,-0.667250102,36.01356877
501,502,2,9999999999,WRT,3.25,44,44,0,Doctor,2021-03-26,False,Jayla,OWEN,27.24898236,49.71406242
502,503,2,9999999999,HSE,3.25,84,84,6,Lawyer,2021-03-26,False,Raymond,SOLIS,-44.7417371,44.30453757
503,504,2,9999999999,HSG,3.25,43,43,7,Lawyer,2021-03-26,False,Katelyn,PHAM,-20.2218479,10.51266204
504,505,2,9999999999,AUH,3.25,17,17,2,Lawyer,2021-03-26,False,Peyton,LANG,36.04764732,11.81317799
505,506,2,9999999999,ITA,3.0,98,98,4,Career,2021-03-26,False,Devin,PRATT,29.87085021,-38.30809602
506,507,2,9999999999,PAP,3.75,98,98,5,Career,2021-03-26,False,Felix,LARA,-12.3185228,0.0
507,508,2,9999999999,SIC,3.75,5,5,6,Career,2021-03-26,False,Jayceon,BROCK,39.42275877,-36.14459765
508,509,2,9999999999,TUS,4.0,28,28,4,Doctor,2021-03-26,False,Collin,BALLARD,23.12989687,21.05356
509,510,2,9999999999,GRC,3.25,19,19,3,Career,2021-03-26,False,Amari,TRUJILLO,-23.91924977,-19.35514228
510,511,2,9999999999,RUS,3.5,55,55,6,Doctor,2021-03-26,False,Erick,SHAFFER,-0.47613587,-1.365951115
511,512,2,9999999999,SWD,3.0,70,70,5,Doctor,2021-03-26,False,Cash,DRAKE,-12.26643583,-36.21144287
512,513,2,9999999999,DEN,3.25,15,15,1,Lawyer,2021-03-26,False,Juliet,ROMAN,-11.21588407,-7.383870676
513,514,2,9999999999,TUN,2.75,91,91,0,Education,2021-03-26,False,Jaiden,AGUIRRE,11.37123448,28.70260763
514,515,2,9999999999,TUR,3.0,56,56,1,Education,2021-03-26,False,Fernando,MORTON,9.306323017,-6.373041434
515,516,2,9999999999,USA,3.25,81,81,1,Lawyer,2021-03-26,False,Cristian,STOKES,0.015938076000000002,22.50424224
516,517,2,9999999999,MEX,3.25,44,44,5,Doctor,2021-03-26,False,Josue,LAMB,9.351554351,-17.43932238
517,518,2,9999999999,COL,3.0,93,93,6,Doctor,2021-03-26,False,Keegan,PACHECO,-18.63368997,-22.60346229
518,519,2,9999999999,BRA,3.25,61,61,7,Career,2021-03-26,False,Garrett,PATRICK,-4.093172392,-37.42671802
519,520,2,9999999999,UKG,3.0,87,87,5,Education,2021-03-26,False,Rhett,COCHRAN,30.15011034,17.10615022
520,521,2,9999999999,NTH,3.25,15,15,11,Career,2021-03-26,False,Ricardo,SHEPHERD,-3.689173639,8.774412637000001
521,522,2,9999999999,BEL,2.5,40,40,3,Doctor,2021-03-26,False,Martin,CAIN,42.4157936,25.8701782
522,523,2,9999999999,FRN,2.75,54,54,3,Doctor,2021-03-26,False,Reid,BURNETT,6.600239361,42.26152916
523,524,2,9999999999,SWZ,2.75,72,72,5,Lawyer,2021-03-26,False,Seth,HESS,11.041601199999999,13.98680422
524,525,2,9999999999,SPN,3.25,63,63,6,Career,2021-03-26,False,Maggie,LI,-10.58052418,-8.500533114
525,526,2,9999999999,POR,3.5,9,9,9,Lawyer,2021-03-26,False,Dakota,CERVANTES,19.21568492,-30.86234188
526,527,2,9999999999,BAV,3.5,36,36,6,Doctor,2021-03-26,False,Delaney,OLSEN,-11.59678447,11.76958684
527,528,2,9999999999,GMY,2.5,54,54,2,Doctor,2021-03-26,False,Brynlee,BRIGGS,32.81896016,2.055564677
528,529,2,9999999999,BAD,3.0,40,40,6,Lawyer,2021-03-26,False,Andre,OCHOA,1.677382345,-39.8054952
529,530,2,9999999999,SAX,2.5,74,74,0,Education,2021-03-26,False,Keira,CABRERA,-2.427672737,-14.30625736
530,531,2,9999999999,WRT,3.0,54,54,0,Career,2021-03-26,False,Camille,VELASQUEZ,5.269812858,3.6338640389999997
531,532,2,9999999999,HSE,3.0,28,28,0,Education,2021-03-26,False,Cesar,MONTOYA,31.84582366,22.48028614
532,533,2,9999999999,HSG,3.0,51,51,5,Doctor,2021-03-26,False,Titus,ROTH,7.623175044,46.9763734
533,534,2,9999999999,AUH,3.0,49,49,3,Career,2021-03-26,False,Leila,MEYERS,13.60424271,-47.2963454
534,535,2,9999999999,ITA,3.0,90,90,1,Education,2021-03-26,False,Mckenna,CARDENAS,-46.39099338,-28.90744437
535,536,2,9999999999,PAP,3.0,47,47,6,Career,2021-03-26,False,Aniyah,FUENTES,48.08903017,-5.373225139
536,537,2,9999999999,SIC,3.75,59,59,3,Education,2021-03-26,False,Donovan,WEISS,-11.13058703,32.68957639
537,538,2,9999999999,TUS,2.5,71,71,5,Doctor,2021-03-26,False,Manuel,HOOVER,37.15294915,-3.60552957
538,539,2,9999999999,GRC,2.75,49,49,5,Education,2021-03-26,False,Mario,WILKINS,2.315484327,6.735263035
539,540,2,9999999999,RUS,3.5,75,75,6,Doctor,2021-03-26,False,Caiden,NICHOLSON,-12.10249107,-33.70950298
540,541,2,9999999999,SWD,3.5,29,29,6,Doctor,2021-03-26,False,Adriel,UNDERWOOD,-1.6589257919999998,-20.22508433
541,542,2,9999999999,DEN,3.75,73,73,2,Career,2021-03-26,False,Kyler,SHORT,43.34421308,0.5194337139999999
542,543,2,9999999999,TUN,3.5,92,92,4,Education,2021-03-26,False,Noelle,CARSON,-28.98819322,17.77560563
543,544,2,9999999999,TUR,3.75,99,99,7,Education,2021-03-26,False,Josie,MORROW,1.992582013,-31.65772275
544,545,2,9999999999,USA,3.5,62,62,6,Doctor,2021-03-26,False,Jennifer,COLON,-12.28549924,-7.328176662000001
545,546,2,9999999999,MEX,3.25,40,40,1,Education,2021-03-26,False,Melissa,HOLLOWAY,11.94250321,-4.776083128
546,547,2,9999999999,COL,3.5,26,26,5,Education,2021-03-26,False,Milo,SUMMERS,-2.179409988,13.27134418
547,548,2,9999999999,BRA,2.75,64,64,5,Doctor,2021-03-26,False,Archer,BRYAN,17.47769279,-0.396883064
548,549,2,9999999999,UKG,2.75,76,76,10,Career,2021-03-26,False,Gabriela,PETERSEN,-8.709020561,-14.172267699999999
549,550,2,9999999999,NTH,2.75,27,27,5,Education,2021-03-26,False,Allie,MCKENZIE,-32.91979668,-3.156881213
550,551,2,9999999999,BEL,3.0,53,53,16,Doctor,2021-03-26,False,Eloise,SERRANO,-19.73594601,-9.158030828
551,552,2,9999999999,FRN,2.75,92,92,11,Lawyer,2021-03-26,False,Jeffrey,WILCOX,8.035532029,0.58809403
552,553,2,9999999999,SWZ,3.0,12,12,1,Doctor,2021-03-26,False,Holden,CAREY,25.52818558,-8.307658275
553,554,2,9999999999,SPN,3.25,28,28,7,Education,2021-03-26,False,Arthur,CLAYTON,12.36205752,6.37908447
554,555,2,9999999999,POR,3.0,69,69,24,Doctor,2021-03-26,False,Cassidy,POOLE,-14.68972473,-0.727392389
555,556,2,9999999999,HAN,3.25,84,84,6,Education,2021-03-26,False,Jacqueline,CALDERON,-11.97161483,25.63824646
556,557,2,9999999999,BAV,3.25,15,15,5,Doctor,2021-03-26,False,Brynn,GALLEGOS,8.136846024,-27.49576682
557,558,2,9999999999,GMY,3.5,0,0,1,Career,2021-03-26,False,Karson,GREER,-11.3185564,-6.170504805
558,559,2,9999999999,BAD,3.75,63,63,5,Lawyer,2021-03-26,False,Sawyer,RIVAS,15.68944016,-9.748809982000001
559,560,2,9999999999,SAX,3.0,50,50,0,Lawyer,2021-03-26,False,Rafael,GUERRA,40.02238908,10.63572599
560,561,2,9999999999,WRT,1.5,97,97,23,Education,2021-03-26,False,Evangeline,DECKER,-43.35549151,-25.49260576
561,562,2,9999999999,HSE,3.75,36,36,2,Doctor,2021-03-26,False,Jordan,COLLIER,20.12537246,-47.42331269
562,563,2,9999999999,HSG,3.75,7,7,4,Lawyer,2021-03-26,False,Paris,WALL,17.86558234,-19.37420946
563,564,2,9999999999,AUH,3.0,30,30,5,Education,2021-03-26,False,Shane,WHITAKER,-2.3631892740000002,0.38128650399999997
564,565,2,9999999999,ITA,3.5,100,100,0,Career,2021-03-26,False,Lane,BASS,29.96755344,26.39704639
565,566,2,9999999999,PAP,3.75,100,100,6,Education,2021-03-26,False,Louis,FLOWERS,-24.84066326,-20.68516484
566,567,2,9999999999,SIC,3.5,59,59,5,Doctor,2021-03-26,False,Angelo,DAVENPORT,-12.28933457,7.508418925
567,568,2,9999999999,TUS,3.0,2,2,5,Lawyer,2021-03-26,False,Olive,CONLEY,-38.83953083,0.663092469
568,569,2,9999999999,GRC,3.0,7,7,3,Career,2021-03-26,False,Ayla,HOUSTON,21.64395109,-28.00939025
569,570,2,9999999999,RUS,3.0,54,54,5,Doctor,2021-03-26,False,Remington,HUFF,-0.289864448,0.749476308
570,571,2,9999999999,SWD,3.5,33,33,15,Doctor,2021-03-26,False,Troy,COPELAND,-26.90906535,4.648049574
571,572,2,9999999999,DEN,3.75,86,86,5,Lawyer,2021-03-26,False,Emerson,HOOD,-0.37232578899999996,20.59643256
572,573,2,9999999999,TUN,4.0,31,31,2,Lawyer,2021-03-26,False,Maximiliano,MONROE,46.7742745,-10.83687434
573,574,2,9999999999,TUR,3.25,37,37,1,Education,2021-03-26,False,Hector,MASSEY,15.37544063,-0.578296256
574,575,2,9999999999,USA,3.25,29,29,6,Career,2021-03-26,False,Rosalie,ROBERSON,-3.102428536,-1.856207287
575,576,2,9999999999,MEX,3.5,49,49,11,Doctor,2021-03-26,False,Emilio,COMBS,2.87353047,-28.79415971
576,577,2,9999999999,COL,3.5,59,59,3,Career,2021-03-26,False,Kali,FRANCO,-36.25130064,32.97516074
577,578,2,9999999999,BRA,3.75,57,57,3,Education,2021-03-26,False,Anderson,LARSEN,16.41209072,3.4656622880000003
578,579,2,9999999999,UKG,4.0,100,100,6,Lawyer,2021-03-26,False,Trevor,PITTMAN,8.652222469,-7.750357361
579,580,2,9999999999,NTH,4.0,79,79,2,Career,2021-03-26,False,Maci,RANDALL,-17.24592422,29.70349023
580,581,2,9999999999,BEL,3.0,76,76,6,Career,2021-03-26,False,Gemma,SKINNER,4.340559048,0.173630687
581,582,2,9999999999,FRN,3.25,94,94,5,Education,2021-03-26,False,Lilliana,WILKINSON,39.02874766,1.7242232219999998
582,583,2,9999999999,SWZ,3.5,61,61,6,Education,2021-03-26,False,Raegan,KIRBY,0.665872724,5.079613772
583,584,2,9999999999,SPN,2.75,88,88,7,Career,2021-03-26,False,Lena,CAMERON,5.17112458,-11.72613195
584,585,2,9999999999,POR,2.5,15,15,5,Lawyer,2021-03-26,False,Adelaide,BRIDGES,12.26703145,1.6016126919999998
585,586,2,9999999999,HAN,2.75,34,34,2,Lawyer,2021-03-26,False,Phoenix,ANTHONY,-6.5386267810000005,-15.86304925
586,587,2,9999999999,BAV,2.75,64,64,11,Career,2021-03-26,False,Walter,RICHARD,-3.6356467539999997,-1.820986213
587,588,2,9999999999,GMY,4.0,39,39,0,Career,2021-03-26,False,Journey,KIRK,-42.26962761,-0.499082982
588,589,2,9999999999,BAD,3.5,50,50,6,Education,2021-03-26,False,Johnathan,BRUCE,30.81960675,23.21690989
589,590,2,9999999999,SAX,3.75,92,92,6,Lawyer,2021-03-26,False,Johnny,SINGLETON,1.5139264159999999,0.332011595
590,591,2,9999999999,WRT,3.75,22,22,3,Lawyer,2021-03-26,False,Adelynn,MATHIS,49.45600864,33.61243942
591,592,2,9999999999,HSE,3.75,85,85,5,Career,2021-03-26,False,Edwin,BRADFORD,10.72233185,-26.90719512
592,593,2,9999999999,HSG,3.5,41,41,6,Education,2021-03-26,False,Julius,BOONE,-1.886772921,14.15501468
593,594,2,9999999999,AUH,3.0,93,93,4,Doctor,2021-03-26,False,Alessandra,ABBOTT,-14.92721128,-30.61788684
594,595,2,9999999999,ITA,3.25,55,55,5,Doctor,2021-03-26,False,Kenzie,CHARLES,1.6725185619999998,1.011105485
595,596,2,9999999999,PAP,3.5,84,84,5,Career,2021-03-26,False,Barrett,ALLISON,11.07921364,1.9636482169999998
596,597,2,9999999999,SIC,3.5,68,68,7,Education,2021-03-26,False,Miranda,SWEENEY,16.31219316,-8.97552577
597,598,2,9999999999,TUS,3.75,91,91,6,Doctor,2021-03-26,False,Leon,ATKINSON,12.85431554,-34.9650135
598,599,2,9999999999,GRC,2.5,44,44,6,Lawyer,2021-03-26,False,Haley,HORN,39.86726273,4.066304436999999
599,600,2,9999999999,RUS,3.75,57,57,0,Lawyer,2021-03-26,False,June,JEFFERSON,1.765101667,-19.98985235
600,601,2,9999999999,SWD,3.25,53,53,3,Lawyer,2021-03-26,False,Harley,ROSALES,12.31423557,40.8215276
601,602,2,9999999999,DEN,2.75,9,9,6,Doctor,2021-03-26,False,Charlee,YORK,17.5314668,35.37724123
602,603,2,9999999999,TUN,3.5,69,69,26,Career,2021-03-26,False,Tyson,CHRISTIAN,-1.8102481519999998,3.446669309
603,604,2,9999999999,TUR,3.5,12,12,6,Lawyer,2021-03-26,False,Lucille,PHELPS,18.02318761,14.77469021
604,605,2,9999999999,USA,3.25,92,92,5,Education,2021-03-26,False,Talia,FARRELL,-6.207615916,-6.199357111
605,606,2,9999999999,MEX,3.25,100,100,6,Doctor,2021-03-26,False,Skyler,CASTANEDA,36.41849775,4.287734403
606,607,2,9999999999,COL,4.0,4,4,26,Career,2021-03-26,False,Makenna,NASH,2.9108711869999997,-1.996444135
607,608,2,9999999999,PER,3.25,5,5,0,Lawyer,2021-03-26,False,Phoebe,DICKERSON,-1.468918718,-35.09031403
608,609,2,9999999999,BRA,3.5,95,95,5,Lawyer,2021-03-26,False,Tobias,BOND,41.95153223,31.73510888
609,610,2,9999999999,CHL,3.75,32,32,7,Career,2021-03-26,False,Edgar,WYATT,5.247469865,-9.646732177
610,611,2,9999999999,UKG,3.25,28,28,2,Doctor,2021-03-26,False,Jane,FOLEY,0.975766632,11.23796445
611,612,2,9999999999,NTH,3.25,45,45,26,Career,2021-03-26,False,Lyric,CHASE,12.49394991,7.300126926
612,613,2,9999999999,BEL,2.75,83,83,5,Doctor,2021-03-26,False,Angel,GATES,-3.558186548,41.14830867
613,614,2,9999999999,FRN,3.0,33,33,6,Career,2021-03-26,False,Dominick,VINCENT,-10.69823005,-33.76276497
614,615,2,9999999999,SWZ,3.75,71,71,7,Education,2021-03-26,False,Elaina,MATHEWS,21.07827938,13.05217165
615,616,2,9999999999,SPN,2.75,84,84,3,Education,2021-03-26,False,Adrianna,HODGE,-5.050187495,16.33414218
616,617,2,9999999999,POR,3.75,5,5,0,Education,2021-03-26,False,Ruth,GARRISON,21.76841056,12.60732596
617,618,2,9999999999,HAN,2.75,82,82,3,Education,2021-03-26,False,Marshall,TREVINO,-17.77542731,-24.6423592
618,619,2,9999999999,BAV,3.0,65,65,2,Education,2021-03-26,False,Miriam,VILLARREAL,-6.231007732,-0.510184173
619,620,2,9999999999,GMY,2.5,85,85,2,Doctor,2021-03-26,False,Diana,HEATH,5.978067077,29.31146473
620,621,2,9999999999,BAD,2.5,34,34,6,Career,2021-03-26,False,Mariana,DALTON,43.96978241,-0.94996327
621,622,2,9999999999,SAX,3.0,5,5,3,Career,2021-03-26,False,Danielle,VALENCIA,43.53141964,-0.03566956
622,623,2,9999999999,WRT,2.75,37,37,6,Education,2021-03-26,False,Marco,CALLAHAN,15.20863626,2.645978989
623,624,2,9999999999,HSE,2.75,16,16,3,Education,2021-03-26,False,Jenna,HENSLEY,25.41267452,1.567265354
624,625,2,9999999999,HSG,3.25,83,83,4,Career,2021-03-26,False,Joaquin,ATKINS,7.36026744,2.32447823
625,626,2,9999999999,AUH,3.0,30,30,17,Education,2021-03-26,False,Shelby,HUFFMAN,10.18141665,-11.45295229
626,627,2,9999999999,ITA,3.5,16,16,3,Education,2021-03-26,False,Nina,ROY,43.00490659,28.23364261
627,628,2,9999999999,PAP,3.25,53,53,5,Doctor,2021-03-26,False,Dante,BOYER,-0.20202837199999998,48.36977538
628,629,2,9999999999,SIC,3.25,60,60,3,Career,2021-03-26,False,Madeleine,SHIELDS,8.920100251000001,33.93836788
629,630,2,9999999999,TUS,3.25,18,18,6,Doctor,2021-03-26,False,Andy,LIN,-6.343060907999999,1.472666424
630,631,2,9999999999,GRC,3.0,80,80,5,Lawyer,2021-03-26,False,Elliana,HANCOCK,-12.30483343,-14.45081241
631,632,2,9999999999,RUS,3.25,66,66,1,Doctor,2021-03-26,False,Cruz,GRIMES,-43.07002902,0.745189274
632,633,2,9999999999,SWD,2.75,21,21,1,Doctor,2021-03-26,False,Ali,GLENN,7.20297792,-15.96222431
633,634,2,9999999999,DEN,2.0,98,98,12,Lawyer,2021-03-26,False,Amina,CLINE,-0.09564114,-12.9115175
634,635,2,9999999999,TUN,3.5,98,98,0,Education,2021-03-26,False,Amiyah,DELACRUZ,8.349341309,-23.20258564
635,636,2,9999999999,TUR,2.75,25,25,2,Doctor,2021-03-26,False,Finley,CAMACHO,27.9361212,-6.476908516
636,637,2,9999999999,USA,3.0,62,62,6,Lawyer,2021-03-26,False,Chelsea,DILLON,-30.12795148,13.32982389
637,638,2,9999999999,MEX,2.5,69,69,2,Doctor,2021-03-26,False,Joanna,PARRISH,-7.781444023,-1.680064469
638,639,2,9999999999,COL,2.5,37,37,20,Doctor,2021-03-26,False,Jada,ONEILL,-2.7365314169999997,11.16267652
639,640,2,9999999999,PER,2.5,41,41,3,Lawyer,2021-03-26,False,Lexi,MELTON,-22.64122172,-9.588919563
640,641,2,9999999999,BRA,2.75,83,83,4,Career,2021-03-26,False,Katie,BOOTH,-26.83585436,14.75241277
641,642,2,9999999999,CHL,2.5,92,92,7,Doctor,2021-03-26,False,Dalton,KANE,18.99903833,28.28081859
642,643,2,9999999999,UKG,3.0,49,49,6,Lawyer,2021-03-26,False,Maddison,BERG,-47.53386019,-41.2673774
643,644,2,9999999999,NTH,3.5,63,63,6,Career,2021-03-26,False,Gideon,HARRELL,-30.51127474,3.737273894
644,645,2,9999999999,BEL,3.75,29,29,6,Education,2021-03-26,False,Reed,PITTS,11.03364753,-21.76525585
645,646,2,9999999999,FRN,2.75,24,24,5,Career,2021-03-26,False,Fatima,SAVAGE,-23.90469812,-35.77571318
646,647,2,9999999999,SWZ,3.0,15,15,4,Career,2021-03-26,False,Vera,WIGGINS,-0.146033375,-25.70230275
647,648,2,9999999999,SPN,2.5,93,93,1,Doctor,2021-03-26,False,Enzo,BRENNAN,41.58272093,-42.19011007
648,649,2,9999999999,POR,2.75,84,84,1,Doctor,2021-03-26,False,Sergio,SALAS,-8.76977832,8.341008791
649,650,2,9999999999,HAN,3.5,29,29,0,Career,2021-03-26,False,Jett,MARKS,3.9606862410000003,-20.79773965
650,651,2,9999999999,BAV,2.0,15,15,5,Career,2021-03-26,False,Thiago,RUSSO,4.582895935,-5.01453302
651,652,2,9999999999,GMY,3.0,17,17,6,Career,2021-03-26,False,Kyrie,SAWYER,-21.29337063,-5.021393699
652,653,2,9999999999,BAD,3.0,28,28,6,Education,2021-03-26,False,Ronan,BAXTER,-23.35148544,-8.005713779
653,654,2,9999999999,SAX,3.0,88,88,12,Doctor,2021-03-26,False,Malia,GOLDEN,-3.8860239169999997,-17.79143119
654,655,2,9999999999,WRT,3.5,8,8,6,Career,2021-03-26,False,Lilah,HUTCHINSON,-16.20265266,-0.162272429
655,656,2,9999999999,HSE,4.0,64,64,24,Doctor,2021-03-26,False,Madilyn,LIU,49.29814122,-43.31578156
656,657,2,9999999999,HSG,2.25,23,23,0,Education,2021-03-26,False,Cohen,WALTER,9.320700731,-38.60629406
657,658,2,9999999999,AUH,3.0,64,64,5,Education,2021-03-26,False,Amanda,MCDOWELL,49.52805166,5.297742049
658,659,2,9999999999,ITA,3.25,43,43,1,Doctor,2021-03-26,False,Daniella,WILEY,-2.149388329,8.844398402000001
659,660,2,9999999999,PAP,2.5,62,62,6,Career,2021-03-26,False,Colt,RICH,-11.77829365,-0.9729313540000001
660,661,2,9999999999,SIC,2.75,26,26,5,Career,2021-03-26,False,Erik,HUMPHREY,5.692178807,30.64601443
661,662,2,9999999999,TUS,2.75,76,76,6,Doctor,2021-03-26,False,Alexia,JOHNS,1.30729159,9.848199029
662,663,2,9999999999,GRC,2.75,26,26,0,Career,2021-03-26,False,Kathryn,KOCH,19.1028344,-21.77505312
663,664,2,9999999999,RUS,2.75,40,40,6,Education,2021-03-26,False,Paislee,SUAREZ,5.546005299,-0.9517592340000001
664,665,2,9999999999,SWD,3.5,39,39,6,Doctor,2021-03-26,False,Selena,HOBBS,0.699402938,-3.378742801
665,666,2,9999999999,DEN,3.75,9,9,5,Career,2021-03-26,False,Trenton,BEARD,11.54986403,14.70072359
666,667,2,9999999999,TUN,3.5,27,27,0,Lawyer,2021-03-26,False,Jared,GILMORE,-33.47317105,14.36704296
667,668,2,9999999999,TUR,3.75,55,55,4,Lawyer,2021-03-26,False,Laura,IBARRA,20.82147201,4.5599571480000005
668,669,2,9999999999,USA,3.75,31,31,1,Doctor,2021-03-26,False,Walker,KEITH,7.068985946000001,-20.88289533
669,670,2,9999999999,MEX,3.5,60,60,0,Education,2021-03-26,False,Annie,MACIAS,-7.676294637000001,-11.50804661
670,671,2,9999999999,COL,3.5,41,41,3,Doctor,2021-03-26,False,Landen,KHAN,-49.22927173,-12.31001417
671,672,2,9999999999,VEN,3.5,69,69,2,Career,2021-03-26,False,Nyla,ANDRADE,37.26682562,-32.65118056
672,673,2,9999999999,PER,3.0,9,9,5,Career,2021-03-26,False,Catalina,WARE,21.71911795,-21.00547771
673,674,2,9999999999,BRA,3.5,40,40,2,Career,2021-03-26,False,Kayleigh,STEPHENSON,23.34026711,-0.749470877
674,675,2,9999999999,CHL,3.5,0,0,21,Education,2021-03-26,False,Sloane,HENSON,24.77967177,2.173854969
675,676,2,9999999999,ARG,3.5,9,9,5,Lawyer,2021-03-26,False,Kamila,WILKERSON,-2.536816102,-29.15136758
676,677,2,9999999999,UKG,3.5,49,49,7,Career,2021-03-26,False,Alexis,DYER,16.79099669,-27.92674001
677,678,2,9999999999,NTH,3.0,46,46,6,Education,2021-03-26,False,Nash,MCCLURE,-24.92030765,10.98955454
678,679,2,9999999999,BEL,3.25,69,69,11,Career,2021-03-26,False,Jaylen,BLACKWELL,29.0284994,11.44408451
679,680,2,9999999999,FRN,3.5,42,42,16,Doctor,2021-03-26,False,Lia,MERCADO,7.168532856000001,41.97360914
680,681,2,9999999999,SWZ,2.5,9,9,0,Doctor,2021-03-26,False,Haven,TANNER,37.69622412,1.1209280659999998
681,682,2,9999999999,SPN,3.5,49,49,11,Education,2021-03-26,False,Rowan,EATON,-7.118924115,21.79943453
682,683,2,9999999999,POR,2.0,17,17,6,Lawyer,2021-03-26,False,Ashlyn,CLAY,-22.64874437,19.39365427
683,684,2,9999999999,HAN,3.5,47,47,6,Education,2021-03-26,False,Gregory,BARRON,27.05035639,-8.422989317999999
684,685,2,9999999999,BAV,3.5,48,48,1,Career,2021-03-26,False,Emanuel,BEASLEY,-3.100458885,-5.197616471
685,686,2,9999999999,GMY,3.0,92,92,1,Lawyer,2021-03-26,False,Christina,ONEAL,-18.24473,-36.64675628
686,687,2,9999999999,BAD,3.5,57,57,2,Career,2021-03-26,False,Amber,PRESTON,-18.86740963,-17.21352512
687,688,2,9999999999,SAX,3.5,21,21,9,Career,2021-03-26,False,Killian,SMALL,-35.47150325,-0.919188876
688,689,2,9999999999,WRT,3.5,15,15,6,Education,2021-03-26,False,Myla,WU,14.34147987,7.318823404
689,690,2,9999999999,HSE,3.25,93,93,1,Lawyer,2021-03-26,False,Addilyn,ZAMORA,-42.72915525,45.11262443
690,691,2,9999999999,HSG,3.75,66,66,13,Doctor,2021-03-26,False,Erin,MACDONALD,25.09534069,5.455516038
691,692,2,9999999999,AUH,3.75,57,57,18,Career,2021-03-26,False,Allen,VANCE,7.088518434,36.13371473
692,693,2,9999999999,ITA,4.0,71,71,5,Education,2021-03-26,False,Alison,SNOW,21.47155015,1.089900189
693,694,2,9999999999,PAP,3.5,32,32,6,Education,2021-03-26,False,Ainsley,MCCLAIN,-20.02553746,3.10480645
694,695,2,9999999999,SIC,3.5,1,1,2,Lawyer,2021-03-26,False,Raelyn,STAFFORD,-29.82483381,-32.20870107
695,696,2,9999999999,TUS,4.0,48,48,6,Career,2021-03-26,False,Atticus,OROZCO,0.7117002109999999,-5.582086079
696,697,2,9999999999,GRC,4.0,100,100,1,Doctor,2021-03-26,False,Cadence,BARRY,18.94008314,16.67059193
697,698,2,9999999999,RUS,3.0,13,13,4,Doctor,2021-03-26,False,Kendra,ENGLISH,-9.39291725,16.64966301
698,699,2,9999999999,SWD,2.75,75,75,12,Lawyer,2021-03-26,False,Desmond,SHANNON,-16.99297927,-37.2946467
699,700,2,9999999999,DEN,3.25,77,77,6,Doctor,2021-03-26,False,Shawn,KLINE,21.91201122,-49.65439163
700,701,2,9999999999,TUN,3.5,47,47,6,Education,2021-03-26,False,Heidi,JACOBSON,-38.57452486,-21.26952066
701,702,2,9999999999,TUR,3.5,15,15,3,Lawyer,2021-03-26,False,Grady,WOODARD,43.58219873,-8.721969428
702,703,2,9999999999,USA,2.75,64,64,7,Career,2021-03-26,False,Kelsey,HUANG,-32.27502576,-24.17315499
703,704,2,9999999999,MEX,3.25,81,81,0,Career,2021-03-26,False,Nadia,KEMP,-7.803453982000001,-14.17720079
704,705,2,9999999999,COL,3.0,89,89,7,Career,2021-03-26,False,Alondra,MOSLEY,-13.81087907,34.37526619
705,706,2,9999999999,VEN,3.25,60,60,1,Doctor,2021-03-26,False,Cheyenne,PRINCE,-1.025568032,15.62453398
706,707,2,9999999999,PER,4.0,14,14,6,Education,2021-03-26,False,Kaydence,MERRITT,37.14151258,-32.26028713
707,708,2,9999999999,BRA,2.75,30,30,1,Education,2021-03-26,False,Mikayla,HURST,-27.22106723,-32.25160959
708,709,2,9999999999,CHL,3.0,70,70,6,Education,2021-03-26,False,River,VILLANUEVA,18.75868655,-18.03757057
709,710,2,9999999999,ARG,3.25,9,9,12,Lawyer,2021-03-26,False,Quinn,ROACH,-17.14691028,-12.73057239
710,711,2,9999999999,UKG,3.5,57,57,18,Education,2021-03-26,False,Frank,NOLAN,-1.221799367,-2.00025634
711,712,2,9999999999,NTH,3.5,94,94,13,Lawyer,2021-03-26,False,Fabian,LAM,24.91495056,-12.41410808
712,713,2,9999999999,BEL,3.0,76,76,27,Education,2021-03-26,False,Heaven,YODER,17.31869456,12.16211564
713,714,2,9999999999,FRN,3.25,82,82,7,Doctor,2021-03-26,False,Dakota,MCCULLOUGH,28.85066485,6.765196919
714,715,2,9999999999,SWZ,3.5,65,65,5,Lawyer,2021-03-26,False,Arielle,LESTER,-4.784095306,10.06136741
715,716,2,9999999999,SPN,3.25,72,72,0,Doctor,2021-03-26,False,Roberto,SANTANA,-45.34188353,-12.21584733
716,717,2,9999999999,POR,3.5,26,26,0,Career,2021-03-26,False,Lana,VALENZUELA,36.14098592,-17.05541018
717,718,2,9999999999,HAN,3.25,83,83,7,Doctor,2021-03-26,False,Blakely,WINTERS,-12.74380483,-12.52577745
718,719,2,9999999999,BAV,3.25,86,86,11,Doctor,2021-03-26,False,Sabrina,BARRERA,-21.62187383,-15.27409562
719,720,2,9999999999,GMY,3.25,52,52,5,Lawyer,2021-03-26,False,Kyla,LEACH,0.42033977899999997,-24.64819103
720,721,2,9999999999,BAD,3.75,99,99,2,Doctor,2021-03-26,False,Beckham,ORR,-22.99731203,-12.12683654
721,722,2,9999999999,SAX,3.25,4,4,6,Lawyer,2021-03-26,False,Ada,BERGER,-19.202312399999997,-11.60006223
722,723,2,9999999999,WRT,3.5,49,49,7,Lawyer,2021-03-26,False,Gracelyn,MCKEE,2.02073241,4.863707108
